长材和扁平材; 2.5<t<3,490~660,≥295,≥16,,,,,,,,,,,,,
长材和扁平材; 3≤t≤16,470~610,≥295,≥20,,,,,,,,,,,,,
长材和扁平材; 16<t≤40,470~610,≥285,≥20,,,,,,,,,,,,,
长材和扁平材; 40<t≤63,470~610,≥275,≥19,,,,,,,,,,,,,
长材和扁平材; 63<t≤80,470~610,≥265,≥18,,,,,,,,,,,,,
长材和扁平材; 80<t≤100,470~610,≥255,≥18,,,,,,,,,,,,,
长材和扁平材; 100<t≤150,450~610,≥245,≥16,,,,,,,,,,,,,
长材和扁平材; 150<t≤200,440~610,≥235,≥15,,,,,,,,,,,,,
长材和扁平材; 200<t≤250,440~610,≥225,≥15,,,,,,,,,,,,,
长材和扁平材; t≤1,490~660,≥295,≥12,,,,,,,,,,,,,
牌号,C16E,,,,,,,,,,,,,,,
欧标钢号,1.1148,,,,,,,,,,,,,,,
对应标准,EN 10277-2018 光亮产品-发货技术条件,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
标签,非合金钢表面硬化钢,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Cr,,,,,,,,,,
最小值,0.12,0.15,0.6,-,-,-,,,,,,,,,,
最大值,0.18,0.4,0.9,0.025,0.035,0.4,,,,,,,,,,
厚度 t mm,热处理或状态,抗拉强度σb Mpa,屈服点σs Mpa,延伸率δ %,硬度 HBW,,,,,,,,,,,
5≤t≤10,冷拉（+C）,520~820,≥400,≥7,,,,,,,,,,,,
10<t≤16,冷拉（+C）,500~800,≥360,≥8,,,,,,,,,,,,
16<t≤40,冷拉（+C）,450~750,≥300,≥9,,,,,,,,,,,,
40<t≤63,冷拉（+C）,400~690,≥260,≥11,,,,,,,,,,,,
63<t≤100,冷拉（+C）,360~620,≥235,≥12,,,Ni,Cu,Mo,,,,,,,
16<t≤100,轧制及去皮(+SH),350~620,,,105~184,,-,-,-,,,,,,,
16<t≤100,软化退火及去皮(+A+SH),,,,≤156,,0.4,0.3,0.1,,,,,,,
5≤t≤10,软化退火及冷拉(+A+C),,,,≤242,,,,,,,,,,,
10<t≤16,软化退火及冷拉(+A+C),,,,≤238,,,,,,,,,,,
16<t≤40,软化退火及冷拉(+A+C),,,,≤222,,,,,,,,,,,
40<t≤63,软化退火及冷拉(+A+C),,,,≤204,,,,,,,,,,,
63<t≤100,软化退火及冷拉(+A+C),,,,≤184,,,,,,,,,,,
牌号,SWRH42B,,,,,,,,,,,,,,,
对应标准,JIS G 3506-2017 高碳钢线材,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
说明,用于制造高碳钢丝、油回火钢丝、预应力混凝土用高碳钢丝、镀锌钢丝绳、钢缆等的线材。同时，钢琴线材也包括在其中,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,,,,,,,,,,,
最小值,0.39,0.15,0.6,-,-,,,,,,,,,,,
最大值,0.46,0.35,0.9,0.03,0.03,,,,,,,,,,,
牌号,SWRCH6A,,,,,,,,,,,,,,,
对应标准,JIS G 3507-1-2010 冷镦用碳钢 盘条,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
标签,铝镇静钢,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Cr,,,,,,,,,,
最小值,-,-,-,-,-,-,,,,,,,,,,
最大值,0.08,0.1,0.6,0.03,0.035,0.2,,,,,,,,,,
牌号,St2,,,,,,,,,,,,,,,
德国W-Nr.,1.033,,,,,,,,,,,,,,,
对应标准,DIN 1624-1987 钢制板材类制品，轧制宽度直到650mm，低碳非合金钢冷轧带材技术供货条件,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
说明,①冷精轧制状态（K32）表面光亮(BK)的本牌号标记为St2 k32 BK是DIN 432-1983外舌止动垫圈指定的材料之一 ②冷精轧制状态（K32）及退火状态（G）表面光亮(BK)的本牌号标记分别为St2 k32 BK、St2 G BK是DIN 463 - 1974 双耳止动垫圈指定材料之一； ③本牌号标记为St2 K60是制造DIN 6902 (A) - 1990 螺钉与垫圈组合件用平垫圈、DIN 6903 (B) - 1990 自攻钉与垫圈组合件用平垫圈的材料 ④本牌号标记为St2 K32 BK是制造 DIN 93 - 1974 单耳止动垫圈的材料之一（此紧固件原件中指定牌号）,,,,,,,,,,,,,,,
密度,7.85 g/cm3,,,,,,Ni,Cu,Al,,,,,,,
成分,C,N,,,,,-,-,0.02,,,,,,,
最小值,-,-,,,,,0.2,0.3,-,,,,,,,
最大值,0.1,0.007,,,,,,,,,,,,,,
厚度 t mm,标记,热处理或状态,抗拉强度σb Mpa,屈服点σs Mpa,延伸率δ %,,,,,,,,,,,
t<3,St2 G BK,退火,270~390,,≥26,,,,,,,,,,,
t≥3,St2 G BK,退火,270~390,,≥32,,,,,,,,,,,
t<3,St2 LG BK,轻微精轧制,270~410,≤280,≥28,,,,,,,,,,,
t≥3,St2 LG BK,轻微精轧制,270~410,≤280,≥32,,,,,,,,,,,
t<3,St2 K32 BK,冷精轧制,290~430,200~380,≥18,,,,,,,,,,,
t≥3,St2 K32 BK,冷精轧制,290~430,200~380,≥24,,,,,,,,,,,
t<3,St2 K40 BK,冷精轧制,390~540,≥310,≥4,,,,,,,,,,,
t≥3,St2 K40 BK,冷精轧制,390~540,≥310,≥12,,,,,,,,,,,
,St2 K50 BK,冷精轧制,490~640,≥420,,,,,,,,,,,,
,St2 K60 BK,冷精轧制,590~740,≥520,,,,,,,,,,,,
,St2 K70 BK,冷精轧制,≥690,≥630,,,,,,,,,,,,
美国UNS,G10220,,,,,,,,,,,,,,,
AISI  美国钢铁协会,C1022,,,,,,,,,,,,,,,
ASTM  型号或牌号,1022,,,,,,,,,,,,,,,
对应标准,ASTM A29/A29M-2020 热锻碳素钢和合金钢棒材一般要求标准规范,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
性能,焊接性,,,,,,,,,,,,,,,
标签,非硫处理碳素钢,,,,,,,,,,,,,,,
成分,C,Mn,P,S,,,,,,,,,,,,
最小值,0.18,0.7,-,-,,,,,,,,,,,,
最大值,0.23,1,0.04,0.05,,,,,,,,,,,,
美国UNS,G15130,,,,,,,,,,,,,,,
ASTM  型号或牌号,1513,,,,,,,,,,,,,,,
对应标准,ASTM A29/A29M-2020 热锻碳素钢和合金钢棒材一般要求标准规范,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
标签,高锰碳钢,,,,,,,,,,,,,,,
成分,C,Mn,P,S,,,,,,,,,,,,
最小值,0.1,1.1,-,-,,,,,,,,,,,,
最大值,0.16,1.4,0.04,0.05,,,,,,,,,,,,
牌号,C4C,,,,,,,,,,,,,,,
欧标钢号,1.0303,,,,,,,,,,,,,,,
对应标准,EN 10263-2-2017 盘条，棒材和线材冷镦和冷挤压 钢- 第2部分：冷加工后的交货技术条件不适用于热处理钢,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
性能,锻压性,,,,,,,,,,,,,,,
标签,非热处理钢,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Al *,,,,,,,,,,
最小值,0.02,-,0.25,-,-,0.02,,,,,,,,,,
最大值,0.06,0.1,0.4,0.02,0.025,0.06,,,,,,,,,,
条件,热处理或状态,抗拉强度σb Mpa,断面收缩率ψ %,,,,,,,,,,,,,
"盘条,钢棒；5＜d≤100",热轧或未处理及去皮(+U或+U+PE),≤390,≥70,,,,,,,,,,,,,
"盘条,钢棒；5＜d≤100",球化退火或球化退火及去皮（+AC or +AC+PE）,≤330,≥75,,,,,,,,,,,,,
"钢棒,钢丝；5＜d≤10",未处理及冷拔（+U+C),≤470,≥66,,,,,,,,,,,,,
"钢棒,钢丝；10＜d≤40",未处理及冷拔（+U+C),≤460,≥66,,,,,,,,,,,,,
"钢棒,钢丝；2＜d≤5",未处理及冷拔及球化处理（+U+C+AC）,≤320,≥77,,,,,,,,,,,,,
"钢棒,钢丝；5＜d≤10",未处理及冷拔及球化处理（+U+C+AC）,≤310,≥77,,,,,,,,,,,,,
"钢棒,钢丝；10＜d≤40",未处理及冷拔及球化处理（+U+C+AC）,≤300,≥77,,,,,,,,,,,,,
"盘条,钢棒；2＜d≤5",未经处理及冷拔及球化处理及平整 (+U+C+AC+LC),≤360,≥73,,,,,,,,,,,,,
"盘条,钢棒；5＜d≤40",未经处理及冷拔及球化处理及平整 (+U+C+AC+LC),≤350,≥73,,,,,,,,,,,,,
"钢棒,钢丝；5＜d≤10",球化退火及冷拉（+AC+C）,≤410,≥70,,,,,,,,,,,,,
"钢棒,钢丝；10＜d≤40",球化退火及冷拉（+AC+C）,≤400,≥70,,,,,,,,,,,,,
牌号,C15E,,,,,,,,,,,,,,,
对应标准,ISO 683-18-2014 热处理钢、合金钢和易切削钢 -- 第18部分：光面钢制品,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Cr,,,,,,,,,,
最小值,0.12,0.15,0.3,-,-,-,,,,,,,,,,
最大值,0.18,0.4,0.6,0.025,0.035,0.4,,,,,,,,,,
厚度 t mm,热处理或状态,抗拉强度σb Mpa,屈服点σs Mpa,延伸率δ %,硬度 HBW,,,,,,,,,,,
5≤t≤10,Cold drawn (+C),500~800,≥380,≥7,,,,,,,,,,,,
10＜t≤16,Cold drawn (+C),480~780,≥340,≥8,,,,,,,,,,,,
16＜t≤40,Cold drawn (+C),430~730,≥280,≥9,,,,,,,,,,,,
40＜t≤63,Cold drawn (+C),380~670,≥240,≥11,,,,,,,,,,,,
63＜t≤100,Cold drawn (+C),340~600,≥215,≥12,,,Ni,Cu,Mo,,,,,,,
16＜t≤100,As-rolled + peeled (+SH),330~600,,,98~178,,-,-,-,,,,,,,
16＜t≤100,+A+ peeled (+A +SH),,,,≤143,,0.4,0.3,0.1,,,,,,,
5≤t≤10,+A+ cold drawn (+A +C),,,,≤238,,,,,,,,,,,
10＜t≤16,+A+ cold drawn (+A +C),,,,≤231,,,,,,,,,,,
16＜t≤40,+A+ cold drawn (+A +C),,,,≤216,,,,,,,,,,,
40＜t≤63,+A+ cold drawn (+A +C),,,,≤198,,,,,,,,,,,
63＜t≤100,+A+ cold drawn (+A +C),,,,≤178,,,,,,,,,,,
牌号,PH 23,,,,,,,,,,,,,,,
对应标准,ISO 9330-2-1997 具有特定高温性能的电阻和感应焊接非合金和合金钢管,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,,,,,,,,,,,
最小值,-,-,0.4,-,-,,,,,,,,,,,
最大值,0.17,0.35,1.2,0.035,0.03,,,,,,,,,,,
条件,抗拉强度σb Mpa,屈服点σs Mpa,延伸率δ %,,,,,,,,,,,,,
正火,360~480,≥235,,,,,,,,,,,,,,
纵向,,,≥25,,,,,,,,,,,,,
横向,,,≥23,,,,,,,,,,,,,
牌号,TS 430,,,,,,,,,,,,,,,
对应标准,ISO 9329-1-1989 具有规定室温性能的非合金钢,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Cu ①,,,,,,,,,,
最小值,-,-,0.4,-,-,-,,,,,,,,,,
最大值,0.21,0.35,1.2,0.04,0.04,0.25,,,,,,,,,,
厚度 t mm,抗拉强度σb Mpa,屈服点σs Mpa,延伸率δ %,,,,,,,,,,,,,
t≤16,430~570,≥275,纵向 ≥21，横向 ≥19,,,,,,,,,,,,,
16＜t≤40,430~570,≥265,纵向 ≥21，横向 ≥19,,,,,,,,,,,,,
40＜t≤65,430~570,≥255,纵向 ≥21，横向 ≥19,,,,,,,,,,,,,
牌号,A108 Grade 1030,,,,,,,,,,,,,,,
美国UNS,G10300,,,,,,,,,,,,,,,
对应标准,ASTM A108-1999 冷成形钢棒品质的标准规范,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
说明,本规范涵盖按化学成分生产的标准质量冷加工碳钢棒。标准质量的冷加工棒材适用于热处理，加工成部件，或在成品状态下使用，如轴系，或建筑应用，或用于其他类似用途。钢材的等级由等级编号或化学成分确定。,,,,,,,,,,,,,,,
成分,C,Mn,P,S,,,,,,,,,,,,
最小值,0.28,0.6,-,-,,,,,,,,,,,,
最大值,0.34,0.9,0.04,0.05,,,,,,,,,,,,
牌号,C45U,,,,,,,,,,,,,,,
德国W-Nr.,1.173,,,,,,,,,,,,,,,
对应标准,DIN EN ISO 4957-2018 工具钢,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
标签,冷作非合金工具钢,,,,,,,,,,,,,,,
密度,7.85 g/cm3,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,,,,,,,,,,,
最小值,0.42,0.15,0.6,-,-,,,,,,,,,,,
最大值,0.5,0.4,0.8,0.03,0.03,,,,,,,,,,,
热处理,硬度 HBW,,,,,,,,,,,,,,,
退火 (+A),≤207,,,,,,,,,,,,,,,
淬火及回火,HRC≥54,,,,,,,,,,,,,,,
牌号,M1030,,,,,,,,,,,,,,,
对应标准,AS 1442-2007 碳素钢和碳锰钢 - 热轧棒材和半成品,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
标签,商用优质钢,,,,,,,,,,,,,,,
说明,用于锻造和一般工程. 本标准未规定该牌号的机械性能 本标准规定了用于锻造和一般工程用途的在轧制或正火状态下交付的碳钢和碳锰钢棒材、棒材、坯料和板坯的要求。它规定了所有牌号的化学成分要求，以及满足机械性能要求的牌号的抗拉强度要求。该标准允许添加硼和微合金元素来实现特殊性能。,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Cr,,,,,,,,,,
最小值,0.25,-,0.3,-,-,-,,,,,,,,,,
最大值,0.35,0.35,0.9,0.05,0.05,0.3,,,,,,,,,,
牌号,4,,,,,,,,,,,,,,,
对应标准,ISO 5000-2019 工业级和拉伸级连续热浸镀铝硅合金薄钢板,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
成分,C,Mn,P,S,Cr,Ni,,,,,,,,,,
最小值,-,-,-,-,-,-,,,,,,,,,,
最大值,0.06,0.45,0.03,0.03,0.15,0.2,Ni,Cu,Mo,,,,,,,
抗拉强度σb Mpa,屈服点σs Mpa,延伸率δ %,,,,,-,-,-,,,,,,,
≤410,≤270,标称长度=50mm≥37,,,,,0.35,0.3,0.1,,,,,,,
牌号,1144,,,,,,,,,,,,,,,
美国UNS,G11440,,,,,,,,,,,,,,,
对应标准,SAE J403-2014 碳钢的化学成分,,,,,,,,,,,,,,,
归类,碳钢,,,,,,Cu,Mo,Ti,V ①,Nb,更多,,,,
成分,C,Mn,P,S,,,-,-,-,-,-,Cu+Ni+Cr+Mo≤0.50；Cr+Mo≤0.16,,,,
最小值,0.4,1.35,-,0.24,,,0.2,0.06,0.008,0.008,0.008,Cu+Ni+Cr+Mo≤0.50；Cr+Mo≤0.16,,,,
最大值,0.48,1.65,0.03,0.33,,,,,,,,,,,,
牌号,STKM 13A,,,,,,,,,,,,,,,
对应标准,JIS G 3445-2016 机械结构用碳素钢管,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,,,,,,,,,,,
最小值,-,-,0.3,-,-,,,,,,,,,,,
最大值,0.25,0.35,0.9,0.04,0.04,,,,,,,,,,,
条件,抗拉强度σb Mpa,屈服点σs Mpa,延伸率δ %,,,,,,,,,,,,,
管材；管轴方向,≥370,≥215,≥30,,,,,,,,,,,,,
管材；1<t≤2；管轴直角方向,,,≥16,,,,,,,,,,,,,
管材；2<t≤3；管轴直角方向,,,≥18,,,,,,,,,,,,,
管材；3<t≤4；管轴直角方向,,,≥19,,,,,,,,,,,,,
管材；4<t≤5；管轴直角方向,,,≥20,,,,,,,,,,,,,
管材；5<t≤6；管轴直角方向,,,≥22,,,,,,,,,,,,,
管材；6<t≤7；管轴直角方向,,,≥24,,,,,,,,,,,,,
管材；7<t≤8；管轴直角方向,,,≥25,,,,,,,,,,,,,
管材；t<1；管轴直角方向,,,≥16,,,,,,,,,,,,,
管材；t<1；管轴方向,,,≥20,,,,,,,,,,,,,
管材；1<t≤2；管轴方向,,,≥21,,,,,,,,,,,,,
管材；2<t≤3；管轴方向,,,≥22,,,,,,,,,,,,,
管材；3<t≤4；管轴方向,,,≥24,,,,,,,,,,,,,
管材；4<t≤5；管轴方向,,,≥26,,,,,,,,,,,,,
管材；5<t≤6；管轴方向,,,≥27,,,,,,,,,,,,,
管材；6<t≤7；管轴方向,,,≥28,,,,,,,,,,,,,
管材；7<t≤8；管轴方向,,,≥30,,,,,,,,,,,,,
牌号,C60E,,,,,,,,,,,,,,,
对应标准,DIN EN ISO 683-1-2018 热处理钢、合金钢和易切削钢 -- 第1部分：调质非合金钢,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
标签,高级优质非合金钢,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Cr,,,,,,,,,,
最小值,0.57,0.1,0.6,-,-,-,,,,,,,,,,
最大值,0.65,0.4,0.9,0.025,0.035,0.4,,,,,,,,,,
直径d 或 厚度t mm,热处理或状态,抗拉强度σb Mpa,屈服点σs Mpa,延伸率δ %,断面收缩率ψ %,硬度 HBW,,,,,,,,,,
d≤16; t≤8,调质（QT）,850~1000,≥580,≥11,≥25,,,,,,,,,,,
16＜d≤40；8＜t≤20,调质（QT）,800~950,≥520,≥13,≥30,,,,,,,,,,,
40＜d≤100；20＜t≤60,调质（QT）,750~900,≥450,≥14,≥35,,,,,,,,,,,
d≤16；t≤16,正火（N）,≥710,≥380,≥10,,,,,,,,,,,,
16<d≤100；16＜t≤100,正火（N）,≥670,≥340,≥11,,,Ni,Cu,Mo,更多,,,,,,
100<d≤250；100＜t≤250,正火（N）,≥650,≥310,≥11,,,-,-,-,Cr+Mo+Ni≤0.63,,,,,,
所有尺寸,可剪切状态（+S）,,,,,≤255,0.4,0.3,0.1,Cr+Mo+Ni≤0.63,,,,,,
所有尺寸,软化退火（+A）,,,,,≤241,,,,,,,,,,
牌号,A194 Grade 1,,,,,,,,,,,,,,,
对应标准,ASTM A194/194M-2016 高温、高压或高温高压环境用螺栓用碳素钢、合金钢和不锈钢螺母标准规范,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
性能,锻压性,,,,,,,,,,,,,,,
说明,工艺： ⓐ 1级和2级螺母应是热锻或冷锻的，或用经热锻、热轧、冷拉棒料加工制成。 ⓑ用棒材成形或加工制成的所有1级和2级螺母，应在至少1000°F（538“C）的温度下消除应力，以下情况除外： 经热锻制造的螺母 经热锻或热轧棒材加工制成的螺母 经热锻/热轧并冷精整（最大断面收缩率10%）棒料加工制成的螺母 经冷拉和最低温度538°C退火棒料加工制成的螺母 ⓒ由经热锻制成螺母或用热锻或热轧棒加工制成的1级和2级螺母不必进行消除应力。 本标准的适用范围 ①本标准适用于规格1/4~4英寸以及M6~M100的各种碳钢、合金钢和马氏体不锈钢螺母。也适用于规格1/4英寸和M6及以上的奥氏体不锈钢螺母。这些螺母适用于高温或高压或高温高压环境。未经买方允许不得更换螺母等级。 ②制作螺母的棒料应热锻。材料可以通过无心磨削或冷拉进一步加工。奥氏体不锈钢可以固溶处理或退火并应变硬化。当按照补充要求S1订退火及应变硬化的奥氏体不锈钢时，买方应特别注意是一定要完全理解补充要求S1和附录X1的内容。 ③补充要求供选择使用， 只有在询价、合同和订单中规定的情况下才适用。,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,,,,,,,,,,,
最小值,0.15,-,-,-,-,,,,,,,,,,,
最大值,-,0.4,1,0.04,0.05,,,,,,,,,,,
硬度 HBW,,,,,,,,,,,,,,,,
≥121,,,,,,,,,,,,,,,,
牌号,A686 Type W1-10 Grade A,,,,,,,,,,,,,,,
美国UNS,T72301,,,,,,,,,,,,,,,
对应标准,ASTM A 686-1992(R2004) 碳素工具钢,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Cr,,,,,,,,,,
最小值,1,0.1,0.1,-,-,-,,,,,,,,,,
最大值,1.1,0.4,0.4,0.03,0.03,0.15,,,,,,,,,,
条件,热处理或状态,硬度 HBW,,,,,,,,,,,,,,
"棒材, 锻件, 厚板, 薄板, 线材;",冷拉,≤241,,,,,,,,,,,,,,
"棒材, 锻件, 厚板, 薄板, 线材;",退火,≤202,,,,,,,,,,,,,,
"棒材, 锻件, 厚板, 薄板, 线材;",热处理,HRC≥65,,,,,,,,,,,,,,
钻杆; d < 3.2,,37,,,,,,,,,,,,,,
钻杆; 3.2<d≤6.4,,28,,,,,Ni,Cu,Mo,W,V,,,,,
钻杆; 6.4<d≤12.7,,23,,,,,-,-,-,-,-,,,,,
钻杆; d>12.7,,96,,,,,0.2,0.2,0.1,0.15,0.1,,,,,
牌号,SWRCH22A,,,,,,,,,,,,,,,
对应标准,Q/BQB 517-2018 冷镦钢盘条,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
标签,铝镇静钢,,,,,,,,,,,,,,,
说明,①本标准规定了冷镦钢盘条的尺寸、 外形、 重量及允许偏差、 技术要求、 检验与试验、 包装、 标志和 检验文件等。 ②本标准适用于宝山钢铁股份有限公司生产的冷镦钢无扭控冷热轧盘条。 主要用于制造汽车、 电子、 机械等行业使用的高等级冷成型紧固件、 异形件等。 ③表面质量要求，B-系列冷镦钢严于冷镦钢。 ④非金属夹杂物检验，为必做项目，B-系列冷镦钢规定了更高的合格级别,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Cr,,,,,,,,,,
最小值,0.18,-,0.7,-,-,-,,,,,,,,,,
最大值,0.23,0.1,1,0.02,0.02,0.2,,,,,,,,,,
牌号,TCR220,,,,,,,,,,,,,,,
对应标准,ISO 4999-2014 商用、拉拔和结构用连续热浸镀锡（铅合金）冷还原碳钢板,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
成分,C,Mn,P,S,Cr,Ni,,,,,,,,,,
最小值,-,-,-,-,-,-,,,,,,,,,,
最大值,0.15,1.2,0.035,0.035,0.15,0.2,Ni,Cu,Mo,Al,,,,,,
抗拉强度σb Mpa,屈服点σs Mpa,延伸率δ %,,,,,-,-,-,0.02,,,,,,
≥300,≥220,标称长度=50mm≥22,,,,,0.2,0.2,0.06,-,,,,,,
牌号,B-SWRCH15K,,,,,,,,,,,,,,,
对应标准,Q/BQB 517-2018 冷镦钢盘条,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
说明,①本标准规定了冷镦钢盘条的尺寸、 外形、 重量及允许偏差、 技术要求、 检验与试验、 包装、 标志和 检验文件等。 ②本标准适用于宝山钢铁股份有限公司生产的冷镦钢无扭控冷热轧盘条。 主要用于制造汽车、 电子、 机械等行业使用的高等级冷成型紧固件、 异形件等。 ③表面质量要求，B-系列冷镦钢严于冷镦钢。 ④非金属夹杂物检验，为必做项目，B-系列冷镦钢规定了更高的合格级别,,,,,,Cu,Mo,Ti ②,V ②③,Nb ②,更多,,,,
成分,C,Si,Mn,P,S,Cr,-,-,-,-,-,Cu+Ni+Cr+Mo≤0.50；Cr+Mo≤0.16,,,,
最小值,0.13,0.1,0.3,-,-,-,0.2,0.06,0.008,0.008,0.008,Cu+Ni+Cr+Mo≤0.50；Cr+Mo≤0.16,,,,
最大值,0.18,0.35,0.6,0.02,0.02,0.2,,,,,,,,,,
牌号,C16R,,,,,,,,,,,,,,,
对应标准,ISO 683-3-2019 热处理钢、合金钢和易切削钢 -- 第3部分：表面硬化钢,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Cr,,,,,,,,,,
最小值,0.12,0.15,0.6,-,0.02,-,,,,,,,,,,
最大值,0.18,0.4,0.9,0.025,0.04,0.4,Ni,Cu,Mo,Al,,,,,,
牌号,9S20,,,,,,-,-,-,-,,,,,,
对应标准,ISO 683-18-2014 热处理钢、合金钢和易切削钢 -- 第18部分：光面钢制品,,,,,,0.2,0.2,0.06,0.02,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
成分,C,Si ①,Mn,P ②,S,,,,,,,,,,,
最小值,-,-,0.6,-,0.15,,,,,,,,,,,
最大值,0.13,0.05,1.2,0.11,0.25,,Ni,Cu,Mo,,,,,,,
厚度 t mm,热处理或状态,抗拉强度σb Mpa,硬度 HBW,,,,-,-,-,,,,,,,
t≤40,As-rolled + peeled (+SH),330~520,≤154,,,,0.4,0.3,0.1,,,,,,,
40＜t≤63,As-rolled + peeled (+SH),320~520,≤154,,,,,,,,,,,,,
63＜t≤100,As-rolled + peeled (+SH),310~470,≤140,,,,,,,,,,,,,
牌号,SWCH 16A,,,,,,,,,,,,,,,
对应标准,JIS G 3507-2-2005 冷镦碳钢 - 第2部分：线材,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
性能,锻压性,,,,,,,,,,,,,,,
标签,铝镇静钢,,,,,,,,,,,,,,,
说明,①本标准规定了冷镦用碳钢钢丝，用于制造各种类型的螺钉(如螺栓、螺母、铆钉、机螺钉、自攻螺钉等)和用冷镦制造的各种零件。 ②用于制造本标准钢丝的盘条应符合JIS G 3507-1的规定。,,,,,,,,,,,,,,,
条件,热处理或状态,抗拉强度σb Mpa,断面收缩率ψ %,硬度 HBW,,,,,,,,,,,,
线材,冷作前球化退火（DA）,≥370,≥55,HRB≤85,,,,,,,,,,,,
线材；t≤3,冷作（D）,≥690,-,-,,,,,,,,,,,,
线材；3<t≤4,冷作（D）,≥590,≥45,-,,,,,,,,,,,,
线材；4<t≤5,冷作（D）,≥490,≥45,-,,,,,,,,,,,,
线材；t>5,冷作（D）,≥410,≥45,≤92,,,,,,,,,,,,
牌号,DC04,,,,,,,,,,,,,,,
欧标钢号,1.0338,,,,,,,,,,,,,,,
对应标准,EN 10130-2006 冷成型冷轧低碳钢平板产品 - 交货技术条件,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
说明,①表面种类：A，B；②表面规格：b=特别光滑，g=光滑，m=无光泽，r=粗糙 板材命名示例：EN 10130+A1-DC03-B-g或EN 10130+A1-1.0347-B-g其中B为表面类型，g表示表面规格为光滑,,,,,,,,,,,,,,,
成分,C,Mn,P,S,,,,,,,,,,,,
最小值,-,-,-,-,,,,,,,,,,,,
最大值,0.08,0.4,0.03,0.03,,,,,,,,,,,,
条件,抗拉强度σb Mpa,屈服点σs Mpa,延伸率δ %,,,,,,,,,,,,,
冷轧扁平材; 平整; t≥0.35或w≥600,270~350,140~210,≥38,,,,,,,,,,,,,
牌号,C8C,,,,,,,,,,,,,,,
对应标准,ISO 4954-2018 冷镦和冷挤压用钢,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
成分,C,Si,Mn,P,S,Cr,,,,,,,,,,
最小值,0.06,-,0.25,-,-,-,,,,,,,,,,
最大值,0.1,0.1,0.45,0.02,0.025,0.3,,,,,,,,,,
牌号,1090,,,,,,,,,,,,,,,
美国UNS,G10900,,,,,,,,,,,,,,,
对应标准,SAE J403-2014 碳钢的化学成分,,,,,,,,,,,,,,,
归类,碳钢,,,,,,,,,,,,,,,
说明,•“Flat Rolled Products”适用于结构型材、板材、带材、薄板和焊管。 •“Long Products”适用于锻造、热轧和冷加工棒材、盘条和无缝管的半成品。,,,,,,,,,,,,,,,
Unnamed: 0,成分,C,Mn,P,S,,Ni,Cu,Mo,Al ①,更多,,,,,
Flat Rolled Products,最小值,0.85,0.6,-,-,,-,-,-,0.02,Cr+Ni+Mo≤0.50,,,,,
Flat Rolled Products,最大值,0.98,0.9,0.03,0.035,,0.3,0.3,0.1,0.06,Cr+Ni+Mo≤0.50,,,,,
牌号,38SMn28,,,,,,,,,,,,,,,
